cockatrices,1
cockcrowing,1
cockle,1
codes,2
coffer,3
coffin,1
cogitations,1
cold,23
colhozeh,2
collar,1
collars,1
collection,12
college,2
collops,1
colony,2
colosse,2
colossians,2
colour,16
coloured,2
colours,12
colt,15
colts,3
come,2217
comeliness,6
comely,19
comers,2
comest,30
cometh,305
comfort,86
comfortable,2
comfortably,5
comforted,48
comfortedst,1
comforter,8
comforters,5
comforteth,7
comfortless,1
comforts,2
coming,132
comings,1
command,112
commanded,470
commandedst,4
commander,1
commandest,4
commandeth,14
commanding,6
commandment,212
commandments,188
commend,13
commendation,4
commended,8
commendeth,8
commending,2
commercial,2
commission,2
commissions,1
commit,92
committed,117
committest,1
committeth,22
committing,2
commodious,2
common,30
commonly,5
commonwealth,2
commotion,1
commotions,1
commune,8
communed,19
communicate,8
communicated,4
communication,9
communications,3
communing,2
communion,8
compact,1
compacted,2
companied,1
companies,17
companion,15
companions,24
company,98
comparable,1
compare,5
compared,6
comparing,4
comparison,4
compass,40
compassed,48
compassest,1
compasseth,5
compassing,3
compassion,48
compassions,2
compel,5
compelled,9
compellest,2
compilation,2
complain,4
complained,2
complainers,2
complaining,1
complaint,7
complaints,3
complete,5
compliance,10
comply,12
complying,6
composition,2
compound,1
compoundeth,1
comprehend,3
comprehended,4
compressed,2
computer,4
computers,4
conaniah,1
conceal,6
concealed,2
concealeth,2
conceit,5
conceits,4
conceive,15
conceived,49
conceiving,1
concept,4
conception,3
concern,4
concerneth,2
concerning,285
concision,2
conclude,2
concluded,6
conclusion,1
concord,2
concourse,3
concubine,22
concubines,17
concupiscence,6
condemn,27
condemnation,21
condemned,29
condemnest,2
condemneth,6
condemning,3
condescend,2
condition,1
conditions,1
conduct,4
conducted,3
conduit,4
coney,2
confection,1
confectionaries,1
confederacy,3
confederate,3
conference,2
conferred,6
confess,39
confessed,9
confesseth,5
confessing,3
confession,8
confidence,58
confidences,1
confident,14
confidently,1
confirm,16
confirmation,6
confirmed,21
confirmeth,3
confirming,5
confiscation,1
conflict,4
conformable,2
conformed,4
confound,7
confounded,52
confused,3
confusion,29
congealed,1
congratulate,1
congregation,365
congregations,3
coniah,3
conies,2
cononiah,2
conquer,2
conquering,2
conquerors,2
conscience,61
consciences,2
consecrate,14
consecrated,16
consecration,9
consecrations,4
consent,18
consented,5
consentedst,1
consenting,4
consequential,2
consider,73
considerable,4
considered,19
considerest,2
considereth,9
considering,6
consist,2
consisteth,1
consolation,26
consolations,3
consorted,2
conspiracy,11
conspirators,1
conspired,19
constant,3
constantly,5
constellations,1
constrain,2
constrained,8
constraineth,3
constraint,2
consult,1
consultation,1
consulted,13
consulter,1
consulteth,1
consume,58
consumed,96
consumeth,4
consuming,4
consummation,1
consumption,5
contact,8
contain,12
contained,8
containeth,1
containing,3
contemn,2
contemned,4
contemneth,1
contempt,10
contemptible,5
contemptuously,1
contend,15
contended,7
contendest,1
contendeth,3
contending,2
content,20
contention,12
contentions,8
contentious,7
contentment,2
continual,34
continually,87
continuance,6
continue,57
continued,38
continueth,9
continuing,6
contract,2
contradicting,2
contradiction,4
contrariwise,6
contrary,36
contribution,2
contributions,4
contrite,5
controversies,1
controversy,14
convenient,14
conveniently,1
conversant,2
conversation,38
conversion,2
convert,5
converted,10
converteth,2
converting,1
converts,1
convey,2
conveyed,1
convicted,1
convince,4
convinced,7
convinceth,1
convocation,16
convocations,3
cook,2
cooks,1
cool,2
coos,2
copied,5
copies,14
coping,1
copper,1
coppersmith,2
copulation,3
copy,32
copying,8
copyright,26
cor,1
coral,2
corban,1
cord,6
cords,26
core,2
coriander,2
corinth,12
corinthians,8
cormorant,4
corn,105
cornelius,20
corner,41
corners,42
cornet,7
cornets,2
cornfloor,1
corporation,2
corpse,1
corpses,4
correct,7
corrected,3
correcteth,2
correction,13
corrupt,43
corrupted,17
corrupters,2
corrupteth,1
corruptible,14
corrupting,1
corruption,32
corruptly,2
cosam,1
cost,9
costliness,2
costly,7
costs,4
cotes,1
cottage,2
cottages,1
couch,7
couched,2
couches,2
coucheth,1
couching,2
could,191
couldest,5
coulter,1
coulters,1
council,37
councils,2
counsel,151
counselled,4
counsellor,15
counsellors,21
counsels,13
count,39
counted,53
countenance,55
countenances,2
countervail,1
counteth,3
counting,1
countries,57
country,193
countrymen,4
couple,10
coupled,13
coupleth,2
coupling,10
couplings,1
courage,21
courageous,5
courageously,1
course,47
courses,16
court,123
courteous,2
courteously,4
courts,25
cousin,1
cousins,1
covenant,310
covenantbreakers,2
covenanted,3
covenants,6
cover,74
covered,109
coveredst,2
coverest,2
covereth,27
covering,49
coverings,2
covers,3
covert,9
covet,12
coveted,5
coveteth,2
covetous,16
covetousness,26
cow,6
cows,1
coz,1
cozbi,2
crackling,1
cracknels,1
craft,10
craftiness,8
craftsman,3
craftsmen,9
crafty,5
crag,1
crane,2
crashing,1
craved,1
craveth,1
create,8
created,60
createth,1
creating,8
creation,12
creator,7
creature,41
creatures,14
credit,2
creditor,3
creditors,1
creek,2
creep,8
creepeth,14
creeping,32
crept,2
crescens,2
crete,10
cretes,1
cretians,2
crew,5
crib,3
cried,222
cries,2
criest,5
crieth,19
crime,3
crimes,3
crimson,5
cripple,2
crisping,1
crispus,4
critical,2
crookbackt,1
crooked,15
crop,2
cropped,1
cross,39
crossway,1
crouch,1
croucheth,1
crow,7
crown,77
crowned,8
crownedst,2
crownest,1
crowneth,1
crowning,1
crowns,15
crucified,48
crucify,17
cruel,20
cruelly,1
cruelty,5
crumbs,3
cruse,9
crush,4
crushed,7
cry,185
crying,41
crystal,8
cubit,45
cubits,214
cuckow,2
cucumbers,2
cud,11
cumbered,1
cumbereth,1
cumbrance,1
cumi,1
cummin,4
cunning,34
cunningly,2
cup,80
cupbearer,1
cupbearers,2
cups,6
curdled,1
cure,5
cured,4
cures,1
curious,11
curiously,1
current,3
curse,109
cursed,75
cursedst,2
curses,8
cursest,1
curseth,10
cursing,15
cursings,1
curtain,26
curtains,31
cush,7
cushan,1
cushi,10
custody,5
custom,23
customs,12
cut,328
cuth,1
cuthah,1
cuttest,1
cutteth,6
cutting,5
cuttings,3
cymbal,2
cymbals,16
cypress,1
cyprus,15
cyrene,6
cyrenian,2
cyrenians,2
cyrenius,1
cyrus,23
d,2
dabareh,1
dabbasheth,1
daberath,2
dagger,3
dagon,12
dagons,1
daily,75
dainties,3
dainty,4
dalaiah,1
dale,2
dalmanutha,1
dalmatia,2
dalphon,1
dam,5
damage,12
damaged,2
damages,8
damaris,2
damascenes,2
damascus,75
damnable,2
damnation,16
damned,5
damsel,42
damsels,11
dan,72
dance,8
danced,6
dances,6
dancing,7
dandled,1
danger,9
dangerous,2
daniel,84
danites,4
danjaan,1
dannah,1
dara,1
darda,1
dare,9
darius,25
dark,44
darken,1
darkened,24
darkeneth,1
darkish,1
darkly,2
darkness,189
darkon,2
darling,2
dart,4
darts,5
dash,7
dashed,5
dasheth,2
data,2
date,5
dathan,10
daub,1
daubed,7
daubing,1
daughers,2
daughter,325
daughters,258
david,1020
davids,53
dawn,3
dawning,5
day,1873
days,957
daysman,1
dayspring,2
daytime,3
deacon,4
deacons,6
dead,477
deadly,10
deadness,2
deaf,15
deal,60
dealer,1
dealers,2
dealest,2
dealeth,11
dealing,1
dealings,2
deals,19
dealt,60
dear,12
dearly,19
dearth,10
death,465
deaths,5
debase,1
debate,5
debates,2
debir,14
deborah,10
debt,8
debtor,6
debtors,7
debts,2
decapolis,3
decay,1
decayed,2
decayeth,4
decease,3
deceased,2
deceit,38
deceitful,23
deceitfully,12
deceitfulness,4
deceits,2
deceivableness,2
deceive,36
deceived,45
deceiver,6
deceivers,6
deceiveth,10
deceiving,4
deceivings,2
decently,2
decided,1
decision,2
deck,2
decked,8
deckedst,2
deckest,1
decketh,1
declaration,5
declare,110
declared,54
declareth,4
declaring,7
decline,5
declined,4
declineth,2
decrease,2
decreased,1
decree,49
decreed,6
decrees,5
dedan,11
dedanim,1
dedicate,4
dedicated,25
dedicating,2
dedication,10
deductible,2
deed,26
deeds,49
deemed,2
deep,70
deeper,9
deeply,3
deepness,1
deeps,4
deer,1
defamed,2
defaming,1
defeat,2
defect,6
defective,6
defects,2
defence,26
defenced,9
defend,11
defended,3
defendest,1
defending,1
defer,3
deferred,4
deferreth,1
defied,6
defile,42
defiled,77
defiledst,1
defileth,11
defraud,8
defrauded,6
defy,5
degenerate,1
degree,9
degrees,9
dehavites,1
dekar,1
delaiah,6
delay,5
delayed,2
delayeth,2
delectable,1
deletions,2
delicacies,2
delicate,5
delicately,4
delicateness,1
delicates,1
deliciously,4
delight,52
delighted,12
delightest,1
delighteth,14
delights,6
delightsome,1
delilah,6
deliver,309
deliverance,17
deliverances,1
delivered,326
deliveredst,3
deliverer,12
deliverest,2
delivereth,13
delivering,5
delivery,1
delusion,2
delusions,1
demand,6
demanded,8
demas,6
demetrius,6
demonstration,2
den,19
denied,22
denieth,7
denounce,1
dens,11
deny,28
denying,8
depart,142
departed,249
departeth,8
departing,16
departure,3
depends,2
deposed,1
deprived,3
depth,15
depths,18
deputed,1
deputies,4
deputy,9
derbe,8
deride,1
derided,2
derision,15
derivative,6
derive,2
derived,2
descend,13
descended,22
descendeth,2
descending,10
descent,5
describe,4
described,4
describeth,4
description,1
descry,1
desert,43
deserts,7
deserve,1
deserveth,1
deserving,1
desirable,3
desire,138
desired,64
desiredst,2
desires,4
desirest,2
desireth,18
desiring,19
desirous,9
desolate,152
desolation,46
desolations,11
despair,4
despaired,2
desperate,2
desperately,1
despise,47
despised,66
despisers,4
despisest,2
despiseth,21
despising,2
despite,5
despiteful,4
despitefully,4
destitute,11
destroy,277
destroyed,181
destroyer,8
destroyers,4
destroyest,4
destroyeth,8
destroying,14
destruction,105
destructions,3
detach,2
detain,2
detained,1
determinate,1
determination,1
determine,3
determined,41
detest,1
detestable,6
deuel,4
deuteronomy,1
device,11
devices,17
devil,81
devilish,2
devils,64
devine,2
devise,16
devised,13
deviseth,8
devote,1
devoted,7
devotions,2
devour,76
devoured,54
devourer,1
devourest,1
devoureth,11
devouring,6
devout,16
dew,37
diadem,4
dial,2
diamond,4
diana,10
diblaim,1
diblath,1
dibon,9
dibongad,2
dibri,1
did,1070
diddest,2
didst,127
didymus,3
die,342
died,224
diest,1
diet,2
dieth,32
differ,2
difference,17
differences,2
different,2
differeth,4
differing,2
dig,13
digged,38
diggedst,1
diggeth,3
dignities,4
dignity,4
diklah,2
dilean,1
diligence,18
diligent,19
diligently,44
dim,9
diminish,8
diminished,5
diminishing,2
dimnah,1
dimness,2
dimon,2
dimonah,1
dinah,7
dinahs,1
dinaites,1
dine,3
dined,1
dinhabah,2
dinner,4
dionysius,2
diotrephes,2
dip,10
dipped,11
dippeth,2
direct,14
directed,3
directeth,3
direction,1
directly,4
director,2
dirt,3
disallow,1
disallowed,7
disannul,4
disannulled,1
disannulleth,2
disannulling,2
disappoint,1
disappointed,1
disappointeth,1
discern,18
discerned,5
discerner,2
discerneth,1
discerning,4
discharge,1
discharged,1
disciple,34
disciples,269
discipline,1
disclaim,2
disclaimer,6
disclaimers,2
disclose,1
discomfited,9
discomfiture,1
discontented,1
discontinue,3
discord,2
discourage,1
discouraged,7
discover,14
discovered,26
discovereth,2
discovering,1
discreet,4
discreetly,1
discretion,9
disdained,2
disease,15
diseased,8
diseases,15
disfigure,1
disgrace,1
disguise,3
disguised,5
disguiseth,1
dish,4
dishan,5
dishes,3
dishon,7
dishonest,2
dishonesty,2
dishonour,16
dishonourest,2
dishonoureth,5
disinherit,1
disk,2
dismayed,31
dismaying,1
dismissed,5
disobedience,12
disobedient,23
disobeyed,1
disorderly,6
dispatch,1
dispensation,8
disperse,8
dispersed,12
dispersions,1
display,2
displayed,3
displaying,8
displease,5
displeased,26
displeasure,5
disposed,6
disposing,1
disposition,2
dispossess,2
dispossessed,2
disputation,2
disputations,2
dispute,1
disputed,8
disputer,2
disputing,10
disputings,4
disquiet,1
disquieted,6
disquietness,1
dissembled,4
dissemblers,1
dissembleth,1
dissension,6
dissimulation,4
dissolve,1
dissolved,11
dissolvest,1
dissolving,1
distaff,1
distant,1
distil,2
distinction,2
distinctly,1
distracted,1
distraction,2
distress,36
distressed,12
distresses,10
distribute,18
distributed,16
distributeth,1
distributing,16
distribution,15
distributor,2
ditch,6
ditches,1
divers,46
diverse,8
diversities,6
divide,49
divided,74
divider,1
divideth,10
dividing,10
divination,13
divinations,1
divine,14
diviners,7
divineth,1
divining,1
division,6
divisions,21
divorce,1
divorced,4
divorcement,6
dizahab,1
do,1595
doctor,2
doctors,2
doctrine,83
doctrines,8
dodai,1
dodanim,2
dodavah,1
dodo,5
doeg,5
doer,12
doers,9
does,4
doest,51
doeth,119
dog,16
dogs,28
doing,54
doings,51
doleful,2
domain,16
dominion,71
dominions,3
donate,6
donation,2
donations,30
done,610
donors,2
door,202
doorkeeper,1
doorkeepers,2
doors,76
dophkah,2
dor,7
dorcas,4
dost,63
dote,1
doted,6
doth,236
dothan,3
doting,2
double,32
doubled,4
doubletongued,2
doubt,17
doubted,7
doubteth,2
doubtful,3
doubting,7
doubtless,10
doubts,2
dough,8
dove,18
doves,13
down,1216
downloading,2
downsitting,1
downward,5
dowry,4
dr,4
drag,2
dragging,1
dragon,32
dragons,16
drams,6
drank,20
draught,5
drave,15
draw,84
drawer,1
drawers,3
draweth,13
drawing,2
drawn,30
dread,9
dreadful,9
dream,74
dreamed,20
dreamer,4
dreamers,3
dreameth,2
dreams,21
dregs,3
dress,9
dressed,8
dresser,1
dressers,1
dresseth,1
drew,97
drewest,1
dried,40
driedst,1
drieth,3
drink,394
drinkers,1
drinketh,20
drinking,21
drinks,2
drive,58
driven,53
driver,2
driveth,4
driving,4
dromedaries,3
dromedary,1
drop,15
dropped,7
droppeth,1
dropping,3
drops,4
dropsy,1
dross,8
drought,10
drove,12
droves,1
drown,3
drowned,6
drowsiness,1
drunk,33
drunkard,6
drunkards,7
drunken,37
drunkenness,9
drusilla,2
dry,72
dryshod,1
due,39
dues,2
duke,43
dukes,15
dulcimer,3
dull,5
dumah,4
dumb,32
dung,29
dungeon,13
dunghill,7
dunghills,1
dura,1
durable,2
dureth,1
durst,11
dust,111
duties,1
duty,8
dwarf,1
dwell,363
dwelled,6
dwellers,3
dwellest,20
dwelleth,77
dwelling,56
dwellingplace,4
dwellingplaces,5
dwellings,17
dwelt,238
dyed,7
dying,9
e,44
each,56
eagle,25
eagles,11
ear,130
eared,1
earing,2
early,88
earnest,16
earnestly,21
earneth,2
earring,5
earrings,12
ears,161
earth,1117
earthen,11
earthly,8
earthquake,24
earthquakes,3
earthy,8
ease,20
eased,3
easier,8
easily,6
east,160
easter,2
eastward,40
easy,8
eat,704
eaten,111
eater,3
eaters,1
eatest,3
eateth,71
eating,29
ebal,8
ebed,6
ebedmelech,6
ebenezer,3
eber,13
ebiasaph,3
ebony,1
ebook,17
ebooks,14
ebronah,2
ecclesiastes,1
ed,1
edar,1
eden,20
eder,3
edge,57
edges,5
edification,8
edified,4
edifieth,6
edify,6
edifying,16
edition,2
editions,8
edom,86
edomite,6
edomites,13
edrei,8
educational,2
effect,20
effected,1
effectual,12
effectually,4
effeminate,2
effort,4
efforts,6
egg,2
eggs,7
eglah,2
eglaim,1
eglon,13
egypt,629
egyptian,26
egyptians,104
ehi,1
ehud,10
eight,82
eighteen,22
eighteenth,11
eighth,44
eightieth,1
eighty,3
ein,2
either,48
eker,1
ekron,22
ekronites,2
eladah,1
elah,17
elam,28
elamites,2
elasah,2
elath,5
elbethel,1
eldaah,2
eldad,2
elder,28
elders,211
eldest,14
elead,1
elealeh,5
eleasah,4
eleazar,74
elect,27
elected,2
election,12
electronic,54
electronically,4
elects,4
eleloheisrael,1
elements,8
eleph,1
eleven,24
eleventh,21
elhanan,4
eli,34
eliab,20
eliabs,1
eliada,3
eliadah,1
eliah,2
eliahba,2
eliakim,15
eliam,2
elias,32
eliasaph,6
eliashib,17
eliathah,2
elidad,1
eliel,10
elienai,1
eliezer,15
elihoenai,1
elihoreph,1
elihu,11
elijah,69
elika,1
elim,6
elimelech,4
elimelechs,2
elioenai,8
eliphal,1
eliphalet,2
eliphaz,15
elipheleh,2
eliphelet,6
elis,1
elisabeth,8
elisabeths,1
eliseus,1
elisha,58
elishah,3
elishama,17
elishaphat,1
elisheba,1
elishua,2
eliud,2
elizaphan,4
elizur,5
elkanah,21
elkoshite,1
ellasar,2
elmodam,1
elms,1
elnaam,1
elnathan,7
eloi,2
elon,7
elonbethhanan,1
elonites,1
eloquent,4
eloth,3
elpaal,3
elpalet,1
elparan,1
else,57
eltekeh,2
eltekon,1
eltolad,2
elul,1
eluzai,1
elymas,2
elzabad,2
elzaphan,2
email,8
embalm,1
embalmed,3
emboldened,2
emboldeneth,1
embrace,8
embraced,7
embracing,3
embroider,1
embroiderer,2
emerald,7
emeralds,1
emerods,8
emims,2
eminent,4
emins,1
emmanuel,1
emmaus,1
emmor,2
empire,1
employ,1
employed,2
employee,2
employees,4
employment,1
emptied,8
emptiers,1
emptiness,1
empty,38
emulation,2
emulations,2
enabled,2
enam,1
enan,5
encamp,11
encamped,33
encampeth,2
encamping,1
enchanter,1
enchanters,1
enchantment,3
enchantments,10
encountered,2
encourage,4
encouraged,5
end,344
endamage,1
endanger,1
endangered,1
endeavour,2
endeavoured,4
endeavouring,2
endeavours,1
ended,23
endeth,1
ending,2
endless,4
endor,3
endow,1
ends,54
endued,6
endure,38
endured,15
endureth,62
enduring,5
eneglaim,1
enemies,278
enemy,113
enemys,3
enflaming,1
engaged,1
engannim,3
engedi,6
engines,2
english,1
engrafted,2
engrave,2
engraven,2
engraver,3
engravings,5
enhaddah,1
enhakkore,1
enhazor,1
enjoin,2
enjoined,4
enjoy,17
enjoyed,1
enlarge,10
enlarged,14
enlargement,1
enlargeth,3
enlarging,1
enlighten,1
enlightened,8
enlightening,1
enmishpat,1
enmity,12
enoch,14
enos,7
enosh,1
enough,33
enquire,57
enquired,36
enquirest,1
enquiry,3
enrich,2
enriched,4
enrichest,1
enrimmon,1
enrogel,4
ensample,6
ensamples,6
enshemesh,2
ensign,8
ensigns,1
ensnared,1
ensue,2
ensuring,2
entangle,1
entangled,5
entangleth,2
entappuah,1
enter,163
entered,132
entereth,22
entering,50
enterprise,1
entertain,2
entertained,2
entice,8
enticed,4
enticeth,1
enticing,4
entire,2
entity,6
entrance,13
entrances,1
entreat,3
entreated,12
entreateth,1
entries,1
entry,15
envied,6
envies,2
enviest,1
envieth,2
envious,4
environ,1
envy,28
envying,10
envyings,4
epaenetus,2
epaphras,6
epaphroditus,4
ephah,39
ephai,1
epher,4
ephesdammim,1
ephesian,2
ephesians,8
ephesus,34
ephlal,2
ephod,52
ephphatha,1
ephraim,173
ephraimite,1
ephraimites,5
ephraims,4
ephratah,5
ephrath,5
ephrathite,3
ephrathites,1
ephron,13
epicureans,2
epistle,70
epistles,4
equal,24
equality,4
equally,1
equals,2
equipment,6
equity,10
er,11
eran,1
eranites,1
erastus,6
ere,10
erech,1
erected,1
eri,2
erites,1
err,27
errand,3
erred,15
erreth,2
error,19
errors,7
esaias,29
esarhaddon,3
esau,91
esaus,12
escape,65
escaped,67
escapeth,6
escaping,1
eschew,2
eschewed,1
escheweth,2
esek,1
eshbaal,2
eshban,2
eshcol,6
eshean,1
eshek,1
eshkalonites,1
eshtaol,7
eshtaulites,1
eshtemoa,5
eshtemoh,1
eshton,2
esli,1
especially,11
espied,2
espousals,2
espoused,6
espy,2
esrom,3
establish,48
established,80
establisheth,3
establishment,1
estate,21
estates,2
esteem,7
esteemed,12
esteemeth,7
esteeming,2
esther,54
esthers,3
estimate,2
estimation,23
estimations,1
estranged,5
etam,5
eternal,76
eternity,1
etham,4
ethan,7
ethanim,1
ethbaal,1
ether,2
ethiopia,21
ethiopian,8
ethiopians,14
ethnan,1
ethni,1
eubulus,2
eunice,2
eunuch,12
eunuchs,20
euodias,2
euphrates,23
euroclydon,2
eutychus,2
evangelist,4
evangelists,2
eve,6
even,1571
evening,61
evenings,1
eveningtide,2
event,3
eventide,5
ever,545
everlasting,109
evermore,30
every,1424
everything,2
evi,2
evidence,8
evidences,2
evident,9
evidently,4
evil,697
evildoer,3
evildoers,15
evilfavouredness,1
evilmerodach,2
evils,9
ewe,7
ewes,3
exact,8
exacted,2
exacteth,1
exaction,1
exactions,1
exactors,1
exalt,28
exalted,71
exaltest,1
exalteth,11
examination,2
examine,8
examined,10
examining,2
example,14
examples,2
exceed,5
exceeded,3
exceedest,1
exceedeth,1
exceeding,71
exceedingly,48
excel,6
excelled,1
excellency,29
excellent,42
excellest,1
excelleth,4
except,101
excepted,2
excess,7
exchange,6
exchangers,1
exclude,2
excluded,2
exclusion,2
excuse,5
excused,2
excusing,2
execration,2
execute,34
executed,20
executedst,1
executest,1
executeth,6
executing,3
execution,1
executioner,1
executive,2
exempt,4
exempted,1
exercise,14
exercised,9
exerciseth,2
exhort,31
exhortation,19
exhorted,6
exhorteth,2
exhorting,8
exile,2
exists,2
exodus,1
exorcists,2
expectation,17
expected,1
expecting,3
expedient,11
expel,2
expelled,5
expend,2
expense,2
expenses,6
experience,6
experiment,2
expert,7
expired,11
explanation,4
exploits,2
exporting,2
expound,1
expounded,9
express,4
expressed,6
expressly,4
extend,2
extended,2
extendeth,1
extent,2
extinct,2
extol,4
extolled,2
extortion,2
extortioner,4
extortioners,5
extreme,1
extremity,1
eye,121
eyebrows,1
eyed,2
eyelids,9
eyes,530
eyesalve,2
eyeservice,4
eyesight,1
eyewitnesses,3
ezar,1
ezbai,1
ezbon,2
ezekias,2
ezekiel,3
ezel,1
ezem,1
ezer,9
eziongaber,4
eziongeber,2
eznite,1
ezra,27
ezrahite,1
ezri,1
f,22
fables,10
face,449
faces,77
facility,2
fade,7
fadeth,9
fading,2
fail,67
failed,12
faileth,20
failing,2
fain,2
faint,47
fainted,13
faintest,1
fainteth,4
fainthearted,3
faintness,1
fair,57
fairbanks,2
fairer,3
fairest,3
fairs,6
faith,461
faithful,125
faithfully,9
faithfulness,19
faithless,4
fall,273
fallen,95
fallest,1
falleth,31
falling,19
fallow,3
fallowdeer,1
false,79
falsehood,14
falsely,23
falsifying,1
fame,24
familiar,18
familiars,1
families,174
family,124
famine,98
famines,3
famish,2
famished,2
famous,10
fan,8
fanners,1
far,186
fare,4
fared,1
farewell,7
farm,1
farther,4
farthing,3
farthings,1
fashion,17
fashioned,8
fashioneth,3
fashioning,2
fashions,1
fast,104
fasted,17
fasten,5
fastened,20
fastening,1
fastest,1
fasting,21
fastings,6
fat,130
fatfleshed,2
father,1077
fatherless,44
fathers,740
fathoms,4
fatling,1
fatlings,5
fatness,18
fats,1
fatted,5
fatter,1
fattest,2
fault,24
faultless,4
faults,6
faulty,2
favour,73
favourable,4
favoured,14
favourest,1
favoureth,1
fear,448
feared,78
fearest,3
feareth,24
fearful,14
fearfully,1
fearfulness,3
fearing,14
fears,5
feast,125
feasted,1
feasting,7
feasts,32
feathered,2
feathers,7
fed,32
federal,4
fee,16
feeble,22
feebleminded,2
feebleness,1
feebler,1
feed,87
feedest,2
feedeth,9
feeding,9
feedingplace,1
feel,8
feeling,4
fees,8
feet,290
feign,3
feigned,4
feignedly,1
feignest,2
felix,18
fell,283
felled,1
feller,1
fellest,1
felling,1
felloes,1
fellow,30
fellowcitizens,2
fellowdisciples,1
fellowheirs,2
fellowhelper,2
fellowhelpers,2
fellowlabourer,4
fellowlabourers,4
fellowprisoner,4
fellowprisoners,2
fellows,16
fellowservant,10
fellowservants,5
fellowship,31
fellowsoldier,4
fellowworkers,2
felt,6
female,25
fence,1
fenced,37
fens,1
ferret,1
ferry,1
fervent,14
fervently,4
festus,26
fetch,32
fetched,19
fetcheth,1
fetcht,1
fetters,11
fever,10
few,77
fewer,1
fewest,1
fewness,1
fidelity,2
field,291
fields,60
fierce,43
fierceness,14
fiercer,1
fiery,23
fifteen,27
fifteenth,18
fifth,66
fifties,8
fiftieth,4
fifty,158
fig,43
fight,117
fighteth,3
fighting,3
fightings,4
figs,27
figure,12
figures,5
file,5
files,4
fill,54
filled,182
filledst,2
fillest,1
fillet,1
filleted,3
filleth,7
fillets,8
filling,2
filth,6
filthiness,20
filthy,27
finally,12
financial,2
find,168
findest,2
findeth,27
finding,15
fine,121
finer,1
finest,2
finger,26
fingers,15
fining,2
finish,14
finished,48
finisher,2
fins,5
fir,21
fire,598
firebrand,2
firebrands,3
firepans,4
fires,1
firkins,1
firm,8
firmament,17
first,534
firstbegotten,2
firstborn,118
firstfruit,3
firstfruits,39
firstling,14
firstlings,6
firstripe,4
fish,35
fishermen,1
fishers,8
fishes,28
fishhooks,1
fishing,1
fishpools,1
fishs,1
fist,2
fists,1
fit,11
fitches,4
fitly,6
fitness,2
fitted,4
fitteth,1
five,353
fix,2
fixed,5
flag,1
flagon,2
flagons,3
flags,3
flakes,1
flame,38
flames,4
flaming,10
flanks,6
flash,1
flat,4
flatter,2
flattereth,6
flatteries,3
flattering,9
flattery,2
flax,11
flay,3
flayed,1
flea,2
fled,154
fleddest,2
flee,112
fleece,9
fleeing,3
fleeth,9
flesh,541
fleshhook,2
fleshhooks,5
fleshly,6
fleshy,2
flew,2
flies,10
flieth,4
flight,9
flint,5
flinty,1
floats,2
flock,117
flocks,80
flood,47
floods,19
floor,18
floors,2
flour,59
flourish,13
flourished,3
flourisheth,2
flourishing,2
flow,13
flowed,3
flower,25
flowers,17
floweth,12
flowing,12
flute,4
fluttereth,1
flux,2
fly,28
flying,13
foal,3
foals,1
foam,1
foameth,2
foaming,3
fodder,1
foes,7
fold,10
folden,1
foldeth,1
folding,4
folds,5
folk,5
folks,1
follow,106
followed,122
followedst,1
followers,16
followeth,15
following,53
folly,39
food,59
fool,73
foolish,65
foolishly,14
foolishness,26
fools,53
foot,102
footmen,12
footsteps,4
footstool,20
for,10424
forasmuch,55
forbad,6
forbare,3
forbear,26
forbearance,4
forbeareth,2
forbearing,8
forbid,54
forbidden,4
forbiddeth,2
forbidding,7
forborn,1
force,21
forced,7
forces,16
forcible,1
forcing,2
ford,1
fords,3
forecast,2
forefathers,3
forefront,10
forehead,18
foreheads,14
foreigner,2
foreigners,3
foreknew,2
foreknow,2
foreknowledge,3
foremost,3
foreordained,2
forepart,6
forerunner,2
foresaw,1
foreseeing,2
foreseeth,2
foreship,2
foreskin,9
foreskins,5
forest,38
forests,3
foretell,2
foretold,2
forewarn,1
forewarned,2
forfeited,1
forgat,8
forgave,13
forgavest,2
forged,1
forgers,1
forget,56
forgetful,4
forgetfulness,1
forgettest,2
forgetteth,5
forgetting,2
forgive,61
forgiven,48
forgiveness,12
forgivenesses,1
forgiveth,2
forgiving,6
forgot,1
forgotten,48
forks,1
form,38
format,8
formats,4
formed,37
former,54
formeth,2
forms,2
fornication,65
fornications,3
fornicator,4
fornicators,6
forsake,59
forsaken,79
forsaketh,6
forsaking,3
forsomuch,1
forsook,25
forsookest,2
forswear,1
fort,6
forth,953
forthwith,13
fortieth,4
fortified,4
fortify,6
fortress,15
fortresses,2
forts,6
fortunatus,2
forty,174
fortys,1
forum,2
forward,52
forwardness,4
fought,68
foul,6
fouled,1
fouledst,1
found,468
foundation,113
foundations,42
founded,10
founder,5
foundest,1
fountain,36
fountains,19
four,370
fourfold,2
fourfooted,6
fourscore,36
foursquare,11
fourteen,28
fourteenth,27
fourth,93
fowl,31
fowler,3
fowlers,1
fowls,59
fox,2
foxes,8
fragments,7
frail,1
frame,5
framed,6
frameth,2
frankincense,18
frankly,1
fraud,3
fray,3
freckled,1
free,94
freed,3
freedom,3
freely,32
freeman,2
freewill,17
freewoman,6
frequent,2
fresh,5
fresher,1
fret,7
fretted,1
fretteth,1
fretting,3
fried,2
friend,56
friendly,3
friends,54
friendship,3
fringe,2
